timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1511948402735550 ,-2,0,3,17,-4,-2,-2,-2
1511948402751580 ,-1,-2,-2,-15,2,-1,-2,-2
1511948402751580 ,-1,-2,-3,-1,-8,-3,0,1
1511948402758100 ,-2,-3,1,-19,7,3,-4,-1
1511948402758100 ,-2,-1,4,13,-6,-4,-1,-1
1511948402773640 ,-2,-1,-17,0,-11,-4,2,-1
1511948402773640 ,-2,-1,-2,-19,10,3,-1,-1
1511948402774140 ,-2,-2,1,-18,-27,-5,-3,-2
1511948402774140 ,-2,-1,-3,40,18,1,0,-2
1511948402787670 ,1,1,12,-10,-4,1,-1,-1
1511948402787670 ,-1,-1,-2,0,15,-1,-3,-3
1511948402795260 ,-1,-2,-5,-6,-21,-4,-2,-1
1511948402795260 ,-1,-1,-2,-12,-2,-1,0,-2
1511948402810300 ,0,-1,-3,16,-6,-5,-1,-1
1511948402810300 ,-1,-2,-4,7,10,1,-1,-2
1511948402817760 ,-1,-1,3,-4,-4,-4,-2,-3
1511948402817760 ,0,-2,-1,14,-4,-2,-2,0
1511948402843320 ,-1,-3,-1,-6,4,-2,0,-1
1511948402843320 ,-2,-3,-7,-28,-9,-2,-1,-2
1511948402843820 ,-1,-1,2,56,0,-4,-1,-1
1511948402843820 ,-1,-1,-3,-33,2,3,-1,0
1511948402847840 ,1,-2,-2,-9,9,1,-1,-1
1511948402847840 ,-2,0,3,-17,-12,-2,-3,-1
1511948402871990 ,-2,-2,-12,-2,-1,-4,-3,-3
1511948402871990 ,0,-3,4,-1,8,0,-2,-3
1511948402873490 ,0,1,7,-11,1,1,-2,-1
1511948402873490 ,-2,-1,1,-11,-7,1,2,0
1511948402878060 ,-2,-4,-17,13,1,-3,-1,0
1511948402878060 ,-2,-1,-1,-32,-2,-1,1,-2
1511948402894050 ,-2,-1,-7,1,5,-1,-2,-1
1511948402894050 ,-1,-1,5,21,-4,-3,-4,-1
1511948402901090 ,-2,-2,3,-24,5,1,-2,-3
1511948402901090 ,-2,-3,0,10,4,-2,-2,-1
1511948402908090 ,0,-1,1,21,-2,-2,-1,0
1511948402908090 ,-1,-1,-7,-16,-1,-2,0,-1
1511948402915180 ,0,-1,-2,-19,-4,-1,-2,-1
1511948402915180 ,-3,-2,-2,0,-13,-4,0,-3
1511948402930170 ,1,2,6,2,17,6,0,0
1511948402930170 ,-1,-2,-6,1,-7,-4,-2,-1
1511948402937670 ,-1,-2,2,16,-1,-1,-1,-2
1511948402937670 ,0,-1,-4,-17,-14,-4,-2,-1
1511948402960730 ,-3,-7,-8,13,10,0,1,-1
1511948402960730 ,-1,2,18,11,4,-1,-3,-3
1511948402969290 ,-3,-7,-34,-21,-14,-2,-3,-1
1511948402969290 ,0,2,0,-3,-4,-6,-1,-1
1511948402970750 ,0,1,-6,-1,4,4,0,-1
1511948402970750 ,-1,-5,-3,10,-6,-3,1,-1
1511948402975270 ,0,3,20,5,11,4,0,-1
1511948402975270 ,0,-1,-3,16,-8,-4,0,-1
1511948402990330 ,-1,2,1,-24,-13,-6,-1,0
1511948402990330 ,-2,-3,-4,17,6,0,-2,-1
1511948403005850 ,-1,-2,-3,-18,-19,-5,-3,-2
1511948403005850 ,-1,0,-1,4,0,0,2,-1
1511948403012930 ,1,-1,11,-4,24,3,0,-2
1511948403012930 ,-1,-2,-6,29,-6,-5,-2,-1
1511948403045450 ,-4,-4,-2,-12,6,-3,-4,-2
1511948403045450 ,-4,-2,-2,-6,-13,3,-2,-2
1511948403046960 ,1,0,-2,-31,-4,-3,-2,1
1511948403046960 ,-1,-2,-2,3,18,6,-1,-3
1511948403047960 ,-3,-3,2,16,-1,-3,-2,-1
1511948403047960 ,-1,-2,-3,-11,11,3,-3,-2
1511948403051970 ,-2,1,-2,1,-15,-5,0,-1
1511948403051970 ,-2,-1,-2,3,1,-2,0,-1
1511948403057990 ,-2,-2,0,-6,-8,-2,-1,-3
1511948403057990 ,-1,-1,-3,14,-1,-4,-2,-1
1511948403074550 ,-1,-1,3,2,-3,-5,-1,0
1511948403074550 ,-3,-2,-9,-13,16,8,-1,1
1511948403081200 ,-3,-2,15,12,1,-4,-2,-3
1511948403081200 ,-2,0,-13,-10,-23,-7,-3,-2
1511948403088090 ,-1,1,-8,14,22,5,0,-1
1511948403088090 ,0,-4,-2,-35,-13,-5,-3,-2
1511948403103630 ,-3,-7,-17,-15,5,1,-2,-1
1511948403103630 ,0,3,36,32,24,1,-2,-2
1511948403110210 ,1,-1,-10,-10,-19,0,-2,-2
1511948403110210 ,-1,-3,0,-14,-5,-3,-1,-1
1511948403117710 ,-2,-4,-1,17,6,-4,-2,1
1511948403117710 ,-3,-5,-8,2,-19,-2,-3,0
1511948403132730 ,-3,-2,4,26,1,-2,-1,-3
1511948403132730 ,-2,2,2,0,-7,-4,-3,0
1511948403141250 ,-1,-2,-3,-21,-3,-5,0,-2
1511948403141250 ,-3,-4,-7,-1,2,5,-2,-2
1511948403156280 ,1,0,1,-27,-10,0,0,-2
1511948403156280 ,-3,0,-2,20,-1,2,0,-2
1511948403156770 ,-2,-1,-2,12,-5,-6,-2,-2
1511948403156770 ,-1,0,-6,-10,17,-2,-1,0
1511948403179830 ,0,-4,2,-3,-10,-2,-1,-2
1511948403179830 ,-1,-3,-2,-15,-4,-4,-1,-3
1511948403180830 ,-2,0,8,-17,0,0,-2,-2
1511948403180830 ,0,-2,-17,18,0,-2,0,-2
1511948403192870 ,-1,0,-2,5,10,2,-2,0
1511948403192870 ,-2,-2,-1,-26,-30,-11,-2,-2
1511948403200960 ,0,2,6,11,19,3,0,-1
1511948403200960 ,-3,-3,-3,-23,-21,-5,-3,-3
1511948403215980 ,-2,0,1,26,9,4,-1,1
1511948403215980 ,0,0,-13,4,-12,-4,-1,-1
1511948403216960 ,0,-1,4,-20,-7,-1,1,-1
1511948403216960 ,-1,-3,4,-23,6,0,-2,-1
1511948403230550 ,-1,-1,-1,23,-6,-3,-1,-1
1511948403230550 ,-2,-1,-1,-12,-1,2,-3,-1
1511948403238010 ,-1,-1,-10,11,-8,-4,-2,-2
1511948403238010 ,-1,-1,1,-9,12,0,-1,-1
1511948403253050 ,0,-3,-15,-2,-26,-9,-2,-1
1511948403253050 ,-2,3,13,6,-2,2,0,0
1511948403261080 ,-4,-5,-12,-20,-10,-3,-2,-2
1511948403261080 ,-2,-6,-7,28,11,-4,-2,0
1511948403284140 ,1,1,6,-25,-11,1,0,0
1511948403284140 ,0,-4,-2,5,1,1,-2,-1
1511948403285140 ,2,1,2,-7,-1,-1,-2,-2
1511948403285140 ,-8,-2,-10,-9,-1,-2,-3,-3
1511948403290160 ,-1,-1,0,-11,-8,-6,-2,-2
1511948403290160 ,1,-1,-5,-1,20,1,-1,0
1511948403306230 ,-2,-1,4,-11,-11,-1,-1,-1
1511948403306230 ,2,1,1,-8,8,0,-2,0
1511948403321740 ,0,1,0,-1,5,1,1,-2
1511948403321740 ,-4,-3,-7,-20,-5,-4,-2,-3
1511948403322740 ,-3,-5,-14,-8,-5,0,-3,-1
1511948403322740 ,3,1,14,43,-2,0,2,-1
1511948403335770 ,-6,-1,0,-4,-1,-1,-1,-1
1511948403335770 ,1,-2,1,14,5,-1,-4,-3
1511948403336770 ,-2,-3,-6,-22,-3,-3,-2,0
1511948403336770 ,1,-3,-3,-13,-8,-2,-2,-3
1511948403350310 ,1,1,6,23,2,-3,0,-2
1511948403350310 ,-1,-1,-2,-5,10,-7,0,-1
1511948403365850 ,-3,-1,-2,-23,-6,9,-1,-2
1511948403365850 ,-1,-1,-7,-20,3,0,0,-1
1511948403372930 ,0,-3,8,14,-2,1,0,-3
1511948403372930 ,-4,-2,-4,8,5,-1,-1,-2
1511948403388410 ,-1,-1,-13,16,-21,-11,-3,-1
1511948403388410 ,1,0,2,-11,11,-4,0,-3
1511948403396000 ,0,0,-1,-12,6,0,1,-1
1511948403396000 ,0,1,12,-6,-11,2,-1,-1
1511948403396940 ,-1,1,7,25,10,5,-1,0
1511948403396940 ,-2,-3,-8,6,-5,2,-2,-2
1511948403410470 ,-1,-1,-4,-10,-9,-7,-3,-2
1511948403410470 ,-1,-4,-8,5,3,0,-1,0
1511948403418060 ,-1,0,0,13,7,-4,0,-1
1511948403418060 ,-4,-3,-5,-6,0,0,-3,-3
1511948403433080 ,-1,-3,0,-11,0,10,1,-2
1511948403433080 ,-1,-1,1,-2,12,-3,-1,0
1511948403441120 ,-1,-2,-5,-9,-6,-3,-5,-2
1511948403441120 ,-2,-4,0,1,-8,-12,-2,-2
1511948403456160 ,-2,2,-4,-22,1,-4,-2,0
1511948403456160 ,-3,-5,-1,16,4,1,0,0
1511948403456590 ,-1,-3,3,3,0,0,0,-2
1511948403456590 ,-2,1,-3,2,9,5,0,0
1511948403470130 ,-2,-5,-38,-19,-8,-2,-2,-2
1511948403470130 ,-3,-5,0,23,-13,-3,-2,-3
1511948403477690 ,-2,1,4,8,1,-3,-1,-1
1511948403477690 ,-1,2,9,-4,-9,-2,-3,-2
1511948403492800 ,-1,-1,0,-18,4,-1,-2,0
1511948403492800 ,-1,0,-2,24,7,-5,-2,-2
1511948403501280 ,-2,-3,-2,-11,-1,3,0,0
1511948403501280 ,-2,-5,-7,12,-6,2,-2,-1
1511948403524350 ,-3,0,8,26,-2,-6,-3,-2
1511948403524350 ,-2,-2,-6,-35,-13,-3,-2,-2
1511948403525320 ,-1,0,6,13,2,-2,1,0
1511948403525320 ,0,1,-5,1,8,-1,-2,-1
1511948403530410 ,0,-1,3,31,-7,0,0,-2
1511948403530410 ,-3,-5,-5,-9,-9,-1,-4,-2
1511948403537850 ,-2,-3,-2,-13,3,-5,-1,-1
1511948403537850 ,-1,-3,-9,-24,-9,-1,0,-1
1511948403552920 ,0,-2,21,5,3,1,-2,-1
1511948403552920 ,-3,0,7,-16,-4,-3,-2,-2
1511948403560950 ,-1,-7,-42,14,-1,-1,-3,-4
1511948403560950 ,-1,0,-3,-8,-9,-3,-1,-1
1511948403576020 ,-1,0,3,10,5,0,0,0
1511948403576020 ,0,-2,4,-18,-16,-2,0,-3
1511948403576960 ,-3,2,9,-1,26,4,-1,-1
1511948403576960 ,0,1,5,52,13,-3,-2,-1
1511948403598580 ,-2,-2,-7,-12,-15,-7,-2,0
1511948403598580 ,0,0,-2,2,-15,-6,0,-1
1511948403599520 ,0,0,3,-6,-13,4,1,0
1511948403599520 ,-4,-3,-6,-22,3,1,0,-2
1511948403613080 ,2,0,6,-10,5,0,-2,0
1511948403613080 ,-7,0,-7,1,4,-5,-1,-1
1511948403628660 ,-1,-4,0,-28,0,-5,-2,-3
1511948403628660 ,-1,0,5,28,-10,-3,-3,-2
1511948403636120 ,1,0,-5,-26,9,7,1,1
1511948403636120 ,0,-2,-10,-23,-6,-3,-1,-1
1511948403636620 ,-1,0,6,42,1,0,-4,-1
1511948403636620 ,-3,-2,-1,-25,-7,-3,-2,-2
1511948403650150 ,-3,-4,-3,15,0,-7,-1,-2
1511948403650150 ,0,-1,-3,-2,8,6,-2,-1
1511948403666250 ,1,0,1,-34,-8,-1,-2,-2
1511948403666250 ,-1,-2,2,26,-21,-2,-1,-2
1511948403672780 ,-2,1,-3,8,16,-4,-2,-2
1511948403672780 ,0,-3,-3,5,-15,-2,-2,0
1511948403688780 ,-1,-2,-2,-1,17,-1,-2,-2
1511948403688780 ,-2,-3,-1,-17,-7,-1,-2,-1
1511948403696280 ,-3,-3,-5,-2,-9,0,-3,-2
1511948403696280 ,-1,0,2,-3,15,-1,0,0
1511948403696780 ,0,0,1,-5,-12,-7,-3,-3
1511948403696780 ,-1,-2,0,6,14,13,0,-2
1511948403710380 ,3,1,2,5,13,-4,-1,0
1511948403710380 ,-6,-3,-3,6,-10,-3,-1,-1
1511948403717860 ,-1,-3,-3,-8,-13,-2,-2,-1
1511948403717860 ,0,1,0,-3,17,1,-1,-1
1511948403732940 ,-7,-1,-3,-8,-8,-2,-1,-1
1511948403732940 ,10,1,-3,7,-7,-3,-3,-2
1511948403740920 ,-18,-5,0,13,-3,-3,-2,-5
1511948403740920 ,-2,-1,-2,-34,-14,-4,-1,-3
1511948403755940 ,-2,0,1,-3,9,2,1,0
1511948403755940 ,0,-2,-2,20,-12,-2,0,-1
1511948403756940 ,1,-2,-1,-2,3,2,0,-2
1511948403756940 ,0,-2,-4,-24,-3,-4,-4,-3
1511948403771980 ,7,1,-1,1,-10,-1,-3,0
1511948403771980 ,-18,-5,-2,-16,-8,0,-2,-3
1511948403778060 ,5,-2,-3,-5,0,-1,-1,-2
1511948403778060 ,-4,-1,-2,16,-3,-3,-2,-1
1511948403809080 ,-5,-2,0,-15,-11,-3,-2,-2
1511948403809080 ,1,0,0,23,20,1,-1,-1
1511948403810080 ,1,-1,-1,-17,-1,-1,-2,-1
1511948403810080 ,-4,-2,-4,-10,-3,-2,-2,-2
1511948403816160 ,4,0,2,10,2,0,-2,1
1511948403816160 ,4,-3,-4,-12,-4,-4,-1,-1
1511948403817110 ,-3,-2,-3,0,-3,4,-2,-2
1511948403817110 ,0,-1,0,-3,1,-2,0,-2
1511948403838660 ,-3,-2,0,2,-6,2,0,0
1511948403838660 ,-3,-2,-4,-5,8,-2,-4,-3
1511948403839160 ,4,-1,-3,5,-5,-10,-3,0
1511948403839160 ,-1,-3,-3,-7,9,5,-1,-3
1511948403861780 ,-3,-3,-2,-3,-13,-4,0,1
1511948403861780 ,3,-1,0,0,-3,1,-3,-2
1511948403862220 ,-2,0,-2,-17,-7,-1,-1,-1
1511948403862220 ,-1,-2,-1,16,-2,-2,-4,-2
1511948403875780 ,-3,0,0,0,-16,1,0,-2
1511948403875780 ,3,-1,-4,0,14,-2,-1,-1
1511948403883770 ,-1,-1,-3,6,1,-1,-1,0
1511948403883770 ,3,-3,-2,-11,-9,-4,-2,-4
1511948403898320 ,-10,-2,-3,-12,-7,1,0,0
1511948403898320 ,0,0,0,20,-3,1,-2,0
1511948403899320 ,-3,1,1,19,7,-3,-1,-2
1511948403899320 ,-7,-2,-4,-2,-11,-4,-2,-2
1511948403923380 ,3,-1,-1,4,12,1,-1,0
1511948403923380 ,-1,-2,-3,-12,-14,-3,-1,-2
1511948403923880 ,7,-1,0,8,-3,-5,-2,-1
1511948403923880 ,-16,-3,-2,-7,10,1,-1,-4
1511948403935420 ,-2,1,0,-9,-6,-3,-2,-4
1511948403935420 ,-5,-4,-3,4,5,0,-1,-1
1511948403943510 ,6,-1,1,0,-9,0,1,-1
1511948403943510 ,2,-2,-2,-11,-12,-6,-2,-2
1511948403950630 ,-1,-1,-1,14,2,-1,-2,0
1511948403950630 ,-1,0,1,-9,-2,0,-2,1
1511948403958050 ,-8,-1,-2,-10,-1,-1,-2,-1
1511948403958050 ,0,-2,-1,-1,5,-5,0,-1
1511948403974590 ,10,-2,-3,-25,-4,5,0,1
1511948403974590 ,-11,-2,4,44,-2,-1,-1,-2
1511948403981110 ,-3,-2,-3,-13,5,2,-1,-4
1511948403981110 ,0,0,-3,-7,-11,-2,-1,0
1511948403995650 ,2,-1,-2,4,12,-3,-1,-2
1511948403995650 ,4,1,-2,-20,-9,-7,0,1
1511948404004200 ,-4,-3,-2,-8,3,-1,-1,-2
1511948404004200 ,0,-1,2,43,9,-5,0,-1
1511948404011690 ,-5,-1,1,-17,-7,1,0,-1
1511948404011690 ,2,-1,-2,-5,-1,1,0,-1
1511948404017710 ,-4,-2,-2,-4,7,-4,-3,-2
1511948404017710 ,5,-2,-3,-8,-12,1,-2,-1
1511948404032750 ,0,2,0,-5,6,-1,0,2
1511948404032750 ,-3,-3,1,17,2,-4,0,-2
1511948404041270 ,3,-2,-2,-9,-6,1,-1,-1
1511948404041270 ,-3,-3,0,20,3,1,-2,-2
1511948404055370 ,-3,-1,1,10,10,-2,-3,-1
1511948404055370 ,0,0,-3,-32,-15,-1,-1,1
1511948404063540 ,-3,-1,-1,30,-3,-1,-1,-2
1511948404063540 ,-2,-1,-3,-6,4,1,-1,-1
1511948404078570 ,-4,-2,-1,0,-7,-11,-4,-2
1511948404078570 ,3,-2,-2,-2,4,-1,-1,0
1511948404079520 ,-3,-1,-1,-19,-3,4,-2,-1
1511948404079520 ,8,2,1,4,4,-1,0,0
1511948404093110 ,-14,-1,-2,17,-5,-3,-1,-1
1511948404093110 ,2,-1,-2,-12,27,4,-1,-1
1511948404101110 ,-10,-2,-2,-17,-28,-5,-2,-3
1511948404101110 ,-1,-2,1,21,14,2,-1,-1
1511948404115660 ,5,-1,-2,-14,-29,-5,-2,-1
1511948404115660 ,-4,0,-1,9,8,-1,0,-2
1511948404123680 ,-4,-2,-3,3,5,-2,-1,-2
1511948404123680 ,-6,-2,-2,-14,4,1,-1,-3
1511948404138720 ,3,0,0,0,2,0,-1,0
1511948404138720 ,-8,-4,-2,-3,-4,-1,-2,-1
1511948404139210 ,4,2,0,12,-10,-2,-2,-1
1511948404139210 ,1,0,-1,-12,0,0,1,-2
1511948404154250 ,1,-1,0,14,15,6,-1,-1
1511948404154250 ,-2,-2,-2,-24,-10,-3,-1,-4
1511948404161280 ,-2,-1,-2,-1,-2,-3,-1,-1
1511948404161280 ,-1,-2,-3,0,-3,-3,-3,-2
1511948404184450 ,-4,0,-3,-20,4,1,1,-3
1511948404184450 ,10,-1,-1,34,-4,-1,-1,2
1511948404184840 ,1,-2,1,8,9,0,-2,-2
1511948404184840 ,-4,-1,-1,-29,-1,0,-1,-2
1511948404199500 ,0,-2,-4,-3,-11,-4,-2,-2
1511948404199500 ,2,-1,-3,-21,-9,-4,-3,-1
1511948404199880 ,-4,-2,-1,2,6,-3,0,-1
1511948404199880 ,5,-1,-3,0,-7,1,-1,-1
1511948404221960 ,-5,-3,1,16,13,1,-2,-1
1511948404221960 ,-2,1,-3,-12,-8,-3,-1,-1
1511948404222430 ,4,-1,-2,2,-17,-6,-2,-2
1511948404222430 ,-8,-3,-3,-15,8,-1,0,-3
1511948404235540 ,6,-1,0,10,-3,-3,-2,0
1511948404235540 ,-4,-1,-1,-13,-5,-2,-1,-1
1511948404243560 ,-4,-1,0,-2,9,1,0,-2
1511948404243560 ,2,0,-1,-8,-6,-1,-1,0
1511948404259030 ,-5,-3,-2,-4,-5,-2,-1,-2
1511948404259030 ,2,-2,0,3,1,-2,-3,-4
1511948404260030 ,-2,-1,0,-9,6,-1,-2,0
1511948404260030 ,2,-1,1,0,-9,-2,-2,1
1511948404273090 ,5,-1,-2,-1,1,1,-1,0
1511948404273090 ,-7,0,1,0,-2,-5,-5,-4
1511948404281690 ,-5,-4,-4,1,-7,-2,-2,0
1511948404281690 ,-4,-1,-2,-5,3,-2,0,-2
1511948404304250 ,4,2,-1,3,-2,2,-2,1
1511948404304250 ,-4,-3,-1,3,3,3,0,-1
1511948404304750 ,-1,-1,0,-10,-8,-5,-1,-2
1511948404304750 ,-4,-1,0,23,20,4,0,-2
1511948404326880 ,-3,-1,-1,10,-12,-4,-1,-2
1511948404326880 ,2,-1,-1,-23,-11,-4,-2,0
1511948404327810 ,-2,-2,-1,18,23,5,-1,-1
1511948404327810 ,-2,-1,-2,4,-12,-4,-3,-2
1511948404332890 ,1,-2,0,-9,1,-2,-1,-1
1511948404332890 ,-7,-2,-1,-4,3,1,-1,-2
1511948404349370 ,4,-1,0,2,3,-1,0,-3
1511948404349370 ,-7,0,0,-10,-10,-3,-1,0
1511948404364410 ,-1,-2,-1,14,-3,-2,1,-2
1511948404364410 ,2,-1,-2,1,2,-1,-1,-1
1511948404365910 ,-11,-3,-4,-5,-4,-4,-3,-3
1511948404365910 ,8,-1,0,-1,-2,2,-1,-1
1511948404378010 ,-4,1,-3,-17,0,-2,0,-2
1511948404378010 ,2,-3,0,-2,-8,-1,0,-1
1511948404394990 ,-4,-2,-3,-10,-9,-1,-3,-3
1511948404394990 ,1,-1,-1,6,18,1,-1,-1
1511948404396010 ,-3,-1,-1,-2,-6,-1,-1,1
1511948404396010 ,-1,-2,-4,6,-6,-3,-1,-3
1511948404402010 ,6,0,0,-9,0,0,-1,0
1511948404402010 ,-5,-2,-1,0,3,-3,-1,-2
1511948404416080 ,0,0,0,6,3,-3,0,-3
1511948404416080 ,-2,-1,-1,2,2,1,-2,2
1511948404448160 ,6,-1,-1,-4,-6,-1,-1,-2
1511948404448160 ,-7,-2,-1,-6,-7,-2,0,-2
1511948404448630 ,-1,-3,-3,5,1,-1,-1,-2
1511948404448630 ,-1,-1,-1,-5,1,1,-3,-2
1511948404450700 ,5,-2,1,16,2,1,-1,0
1511948404450700 ,-8,0,1,11,-1,-1,-1,0
1511948404452640 ,1,-2,-1,-13,5,-3,0,-2
1511948404452640 ,-1,0,-3,-8,-10,-3,-1,-1
1511948404461670 ,0,0,-2,-24,2,0,-2,-2
1511948404461670 ,1,1,2,20,-1,1,2,0
1511948404484360 ,1,-2,0,-7,-8,0,-1,-1
1511948404484360 ,1,-2,-2,12,2,-2,-3,-3
1511948404485740 ,-4,0,-1,-9,9,1,0,0
1511948404485740 ,3,-1,-3,-19,-19,-6,-3,-1
1511948404499300 ,0,0,1,21,8,1,-1,-1
1511948404499300 ,6,-2,-3,-5,-4,-2,-1,-2
1511948404505280 ,-12,-2,0,6,10,-3,-1,1
1511948404505280 ,-3,-1,-2,0,0,0,0,-4
1511948404529400 ,-2,-3,-2,-6,-6,0,0,-2
1511948404529400 ,-9,-2,-1,6,-18,-3,0,-2
1511948404530850 ,4,0,-1,-5,-3,-5,0,-3
1511948404530850 ,3,0,-1,-1,-8,0,-1,1
1511948404535360 ,-6,-1,-3,-24,-3,0,-2,0
1511948404535360 ,-4,-2,0,33,11,-1,-1,-1
1511948404544390 ,8,-1,-1,-9,-2,0,-2,-2
1511948404544390 ,-14,-2,-2,2,-5,-3,-2,-2
1511948404566450 ,-3,0,1,7,2,-3,-2,0
1511948404566450 ,7,-5,-3,-14,-3,0,1,1
1511948404568450 ,0,-1,-3,12,-5,-3,-1,-2
1511948404568450 ,3,0,1,-15,-2,0,-2,-1
1511948404572970 ,0,-1,-3,7,-6,-1,-2,-1
1511948404572970 ,-7,-2,-3,-27,19,4,0,0
1511948404581990 ,-3,0,-1,15,-17,-7,-1,-2
1511948404581990 ,8,2,0,-6,17,4,-1,0
1511948404604050 ,-15,-3,-2,-2,-3,-4,-2,-3
1511948404604050 ,-4,-3,-2,-5,-1,-2,-1,-2
1511948404606050 ,-3,-2,-2,2,-1,4,0,-3
1511948404606050 ,8,-1,-4,-7,-10,-2,-1,0
1511948404619120 ,3,-1,1,-2,4,-2,-3,0
1511948404619120 ,-20,-5,-3,-17,2,-5,-1,-4
1511948404621090 ,-2,0,2,10,13,2,-2,-2
1511948404621090 ,-5,1,0,4,-11,-2,-1,-1
1511948404641650 ,9,-2,-3,-9,-2,-2,-1,-3
1511948404641650 ,-1,-1,-3,-12,-10,-3,-3,-3
1511948404643150 ,-3,-1,0,2,1,1,-1,-2
1511948404643150 ,1,-1,0,11,8,-2,1,1
1511948404671820 ,-3,-2,-3,-15,-3,-2,-3,-7
1511948404671820 ,-3,-2,0,6,0,-2,-1,2
1511948404673320 ,-2,-2,0,-16,-8,0,-1,0
1511948404673320 ,2,1,-1,11,-6,-1,-2,-2
1511948404679330 ,3,-2,-3,-7,14,0,-1,-5
1511948404679330 ,-7,-3,1,34,-17,-4,-2,1
1511948404680840 ,0,-1,-1,10,7,0,-1,0
1511948404680840 ,-2,0,-1,-21,-6,-3,-2,-2
1511948404692870 ,2,-3,-2,3,-1,-3,-1,2
1511948404692870 ,12,2,-2,-7,6,1,-1,-2
1511948404709420 ,-13,-3,-1,-10,-9,-3,-2,-1
1511948404709420 ,-4,-3,0,20,10,-4,-2,-8
1511948404715500 ,-11,-1,1,-15,-6,7,0,6
1511948404715500 ,5,-1,-3,11,-10,-6,-4,-2
1511948404724450 ,3,0,0,-24,7,5,-1,-2
1511948404724450 ,6,-1,0,7,13,0,1,1
1511948404738490 ,-11,-2,0,-2,-10,-5,-3,-3
1511948404738490 ,-2,-2,-3,-8,1,-2,-3,-3
1511948404755040 ,-1,-2,-3,13,-7,-5,-2,-2
1511948404755040 ,0,1,4,-6,-10,-3,-3,-2
1511948404756040 ,3,-2,2,20,14,-3,-1,1
1511948404756040 ,-3,-1,-6,-28,-26,-2,0,1
1511948404776130 ,0,-2,-8,-9,2,-1,-2,-3
1511948404776130 ,0,1,2,18,3,1,-1,1
1511948404776640 ,4,-3,-4,1,-8,-1,1,1
1511948404776640 ,-5,0,3,9,12,-3,-1,-5
1511948404784150 ,0,-5,-3,-14,-1,0,0,-1
1511948404784150 ,5,-1,-2,-16,-21,-1,1,4
1511948404799250 ,-3,1,4,-7,7,1,-1,-2
1511948404799250 ,-2,-6,-5,8,1,-3,-1,-3
1511948404800690 ,2,4,11,-5,1,-3,-2,-1
1511948404800690 ,-3,-3,-8,-14,-4,4,0,-1
1511948404812790 ,2,-1,-5,4,0,-7,-3,-3
1511948404812790 ,4,-4,-7,-8,9,-1,-2,1
1511948404821750 ,-19,-6,-8,-10,-13,-4,-1,-3
1511948404821750 ,-4,-1,4,14,-3,6,0,-1
1511948404835310 ,1,-1,-5,-4,-1,4,0,-1
1511948404835310 ,4,-2,-2,8,1,-2,-2,-4
1511948404844310 ,-9,-1,-3,-16,15,-2,-1,1
1511948404844310 ,1,0,0,-4,5,-2,-1,-1
